Sample_Index,Y_Encoded,Y_Label
10945,3,Triple-Negative
10946,1,EGFR
10947,2,KRAS
10948,2,KRAS
10949,2,KRAS
10950,1,EGFR
10951,2,KRAS
10952,0,ALK
10953,1,EGFR
10954,1,EGFR
10955,1,EGFR
10956,1,EGFR
10957,1,EGFR
10958,2,KRAS
10959,2,KRAS
10960,1,EGFR
10961,1,EGFR
10962,1,EGFR
10963,2,KRAS
10964,0,ALK
10965,1,EGFR
10966,2,KRAS
10967,2,KRAS
10968,3,Triple-Negative
10969,3,Triple-Negative
10970,2,KRAS
10971,1,EGFR
10972,3,Triple-Negative
10973,1,EGFR
10974,2,KRAS
10975,2,KRAS
10976,1,EGFR
10977,1,EGFR
10978,3,Triple-Negative
10979,2,KRAS
10980,1,EGFR
10981,1,EGFR
10982,2,KRAS
10983,1,EGFR
10984,1,EGFR
10985,2,KRAS
10986,2,KRAS
10987,1,EGFR
10988,3,Triple-Negative
10989,1,EGFR
10990,1,EGFR
10991,2,KRAS
10992,1,EGFR
10993,2,KRAS
10994,1,EGFR
10995,1,EGFR
10996,2,KRAS
10997,2,KRAS
10998,0,ALK
10999,2,KRAS
11000,1,EGFR
11001,2,KRAS
11002,3,Triple-Negative
11003,1,EGFR
11004,2,KRAS
11005,2,KRAS
11006,0,ALK
11007,2,KRAS
11008,2,KRAS
11009,3,Triple-Negative
11010,2,KRAS
11011,2,KRAS
11012,1,EGFR
11013,3,Triple-Negative
11014,2,KRAS
11015,0,ALK
11016,2,KRAS
11017,1,EGFR
11018,1,EGFR
11019,2,KRAS
11020,2,KRAS
11021,1,EGFR
11022,1,EGFR
11023,2,KRAS
11024,1,EGFR
11025,1,EGFR
11026,1,EGFR
11027,2,KRAS
11028,2,KRAS
11029,3,Triple-Negative
11030,2,KRAS
11031,2,KRAS
11032,3,Triple-Negative
11033,1,EGFR
11034,2,KRAS
11035,1,EGFR
11036,2,KRAS
11037,1,EGFR
11038,0,ALK
11039,2,KRAS
11040,1,EGFR
11041,1,EGFR
11042,2,KRAS
11043,1,EGFR
11044,2,KRAS
11045,2,KRAS
11046,2,KRAS
11047,2,KRAS
11048,3,Triple-Negative
11049,3,Triple-Negative
11050,1,EGFR
11051,1,EGFR
11052,1,EGFR
11053,1,EGFR
11054,1,EGFR
11055,1,EGFR
11056,3,Triple-Negative
11057,1,EGFR
11058,1,EGFR
11059,3,Triple-Negative
11060,1,EGFR
11061,1,EGFR
11062,2,KRAS
11063,3,Triple-Negative
11064,1,EGFR
11065,2,KRAS
11066,1,EGFR
11067,2,KRAS
11068,2,KRAS
11069,1,EGFR
11070,2,KRAS
11071,2,KRAS
11072,0,ALK
11073,2,KRAS
11074,3,Triple-Negative
11075,1,EGFR
11076,1,EGFR
11077,2,KRAS
11078,1,EGFR
11079,2,KRAS
11080,1,EGFR
11081,2,KRAS
11082,1,EGFR
11083,1,EGFR
11084,2,KRAS
11085,2,KRAS
11086,2,KRAS
11087,3,Triple-Negative
11088,1,EGFR
11089,1,EGFR
11090,2,KRAS
11091,1,EGFR
11092,1,EGFR
11093,2,KRAS
11094,1,EGFR
11095,2,KRAS
11096,1,EGFR
11097,1,EGFR
11098,1,EGFR
11099,1,EGFR
11100,2,KRAS
11101,1,EGFR
11102,1,EGFR
11103,2,KRAS
11104,2,KRAS
11105,1,EGFR
11106,2,KRAS
11107,1,EGFR
11108,2,KRAS
11109,2,KRAS
11110,1,EGFR
11111,1,EGFR
11112,0,ALK
11113,0,ALK
11114,2,KRAS
11115,1,EGFR
11116,1,EGFR
11117,3,Triple-Negative
11118,2,KRAS
11119,2,KRAS
11120,1,EGFR
11121,2,KRAS
11122,1,EGFR
11123,2,KRAS
11124,2,KRAS
11125,1,EGFR
11126,0,ALK
11127,2,KRAS
11128,1,EGFR
11129,1,EGFR
11130,1,EGFR
11131,1,EGFR
11132,1,EGFR
11133,2,KRAS
11134,1,EGFR
11135,1,EGFR
11136,1,EGFR
11137,2,KRAS
11138,1,EGFR
11139,3,Triple-Negative
11140,1,EGFR
11141,2,KRAS
11142,1,EGFR
11143,2,KRAS
11144,1,EGFR
11145,2,KRAS
11146,2,KRAS
11147,3,Triple-Negative
11148,1,EGFR
11149,2,KRAS
11150,1,EGFR
11151,1,EGFR
11152,1,EGFR
11153,1,EGFR
11154,1,EGFR
11155,0,ALK
11156,2,KRAS
11157,0,ALK
11158,1,EGFR
11159,2,KRAS
11160,1,EGFR
11161,2,KRAS
11162,2,KRAS
11163,2,KRAS
11164,1,EGFR
11165,3,Triple-Negative
11166,2,KRAS
11167,2,KRAS
11168,1,EGFR
11169,1,EGFR
11170,1,EGFR
11171,1,EGFR
11172,1,EGFR
11173,1,EGFR
11174,1,EGFR
11175,2,KRAS
11176,3,Triple-Negative
11177,2,KRAS
11178,1,EGFR
11179,2,KRAS
11180,1,EGFR
11181,1,EGFR
11182,1,EGFR
11183,1,EGFR
11184,3,Triple-Negative
11185,1,EGFR
11186,1,EGFR
11187,2,KRAS
11188,3,Triple-Negative
11189,2,KRAS
11190,0,ALK
11191,2,KRAS
11192,1,EGFR
11193,2,KRAS
11194,1,EGFR
11195,1,EGFR
11196,3,Triple-Negative
11197,1,EGFR
11198,2,KRAS
11199,1,EGFR
11200,1,EGFR
11201,1,EGFR
11202,1,EGFR
11203,2,KRAS
11204,1,EGFR
11205,1,EGFR
11206,1,EGFR
11207,1,EGFR
11208,1,EGFR
11209,1,EGFR
11210,1,EGFR
11211,3,Triple-Negative
11212,1,EGFR
11213,1,EGFR
11214,2,KRAS
11215,1,EGFR
11216,3,Triple-Negative
11217,1,EGFR
11218,1,EGFR
11219,2,KRAS
11220,1,EGFR
11221,3,Triple-Negative
11222,3,Triple-Negative
11223,2,KRAS
11224,0,ALK
11225,0,ALK
11226,2,KRAS
11227,3,Triple-Negative
11228,1,EGFR
11229,1,EGFR
11230,1,EGFR
11231,2,KRAS
11232,2,KRAS
11233,2,KRAS
11234,1,EGFR
11235,1,EGFR
11236,3,Triple-Negative
11237,1,EGFR
11238,3,Triple-Negative
11239,3,Triple-Negative
11240,1,EGFR
11241,1,EGFR
11242,2,KRAS
11243,0,ALK
11244,1,EGFR
11245,2,KRAS
11246,1,EGFR
11247,1,EGFR
11248,0,ALK
11249,2,KRAS
11250,2,KRAS
11251,2,KRAS
11252,1,EGFR
11253,1,EGFR
11254,1,EGFR
11255,2,KRAS
11256,1,EGFR
11257,1,EGFR
11258,1,EGFR
11259,2,KRAS
11260,0,ALK
11261,3,Triple-Negative
11262,3,Triple-Negative
11263,2,KRAS
11264,1,EGFR
11265,1,EGFR
11266,2,KRAS
11267,1,EGFR
11268,2,KRAS
11269,2,KRAS
11270,1,EGFR
11271,2,KRAS
11272,2,KRAS
11273,2,KRAS
11274,1,EGFR
11275,3,Triple-Negative
11276,1,EGFR
11277,2,KRAS
11278,1,EGFR
11279,3,Triple-Negative
11280,1,EGFR
11281,2,KRAS
11282,1,EGFR
11283,2,KRAS
11284,1,EGFR
11285,2,KRAS
11286,1,EGFR
11287,2,KRAS
11288,2,KRAS
11289,0,ALK
11290,1,EGFR
11291,2,KRAS
11292,2,KRAS
11293,2,KRAS
11294,1,EGFR
11295,0,ALK
11296,2,KRAS
11297,2,KRAS
11298,3,Triple-Negative
11299,1,EGFR
11300,2,KRAS
11301,2,KRAS
11302,2,KRAS
11303,2,KRAS
11304,1,EGFR
11305,1,EGFR
11306,1,EGFR
11307,2,KRAS
11308,1,EGFR
11309,1,EGFR
11310,1,EGFR
11311,2,KRAS
11312,1,EGFR
11313,1,EGFR
11314,3,Triple-Negative
11315,1,EGFR
11316,2,KRAS
11317,2,KRAS
11318,1,EGFR
11319,1,EGFR
11320,1,EGFR
11321,2,KRAS
11322,1,EGFR
11323,3,Triple-Negative
11324,3,Triple-Negative
11325,2,KRAS
11326,2,KRAS
11327,3,Triple-Negative
11328,3,Triple-Negative
11329,2,KRAS
11330,1,EGFR
11331,0,ALK
11332,0,ALK
11333,3,Triple-Negative
11334,2,KRAS
11335,2,KRAS
11336,2,KRAS
11337,1,EGFR
11338,2,KRAS
11339,1,EGFR
11340,3,Triple-Negative
11341,1,EGFR
11342,2,KRAS
11343,1,EGFR
11344,1,EGFR
11345,3,Triple-Negative
11346,2,KRAS
11347,0,ALK
11348,1,EGFR
11349,1,EGFR
11350,2,KRAS
11351,2,KRAS
11352,2,KRAS
11353,2,KRAS
11354,3,Triple-Negative
11355,1,EGFR
11356,2,KRAS
11357,2,KRAS
11358,1,EGFR
11359,1,EGFR
11360,1,EGFR
11361,1,EGFR
11362,1,EGFR
11363,1,EGFR
11364,3,Triple-Negative
11365,2,KRAS
11366,2,KRAS
11367,2,KRAS
11368,3,Triple-Negative
11369,0,ALK
11370,1,EGFR
11371,1,EGFR
11372,3,Triple-Negative
11373,1,EGFR
11374,1,EGFR
11375,2,KRAS
11376,0,ALK
11377,3,Triple-Negative
11378,1,EGFR
11379,2,KRAS
11380,2,KRAS
11381,1,EGFR
11382,3,Triple-Negative
11383,1,EGFR
11384,2,KRAS
11385,2,KRAS
11386,1,EGFR
11387,2,KRAS
11388,2,KRAS
11389,2,KRAS
11390,2,KRAS
11391,1,EGFR
11392,2,KRAS
11393,1,EGFR
11394,2,KRAS
11395,1,EGFR
11396,1,EGFR
11397,1,EGFR
11398,2,KRAS
11399,2,KRAS
11400,1,EGFR
11401,3,Triple-Negative
11402,2,KRAS
11403,1,EGFR
11404,3,Triple-Negative
11405,0,ALK
11406,3,Triple-Negative
11407,3,Triple-Negative
11408,3,Triple-Negative
11409,1,EGFR
11410,1,EGFR
11411,1,EGFR
11412,1,EGFR
11413,2,KRAS
11414,1,EGFR
11415,1,EGFR
11416,2,KRAS
11417,3,Triple-Negative
11418,2,KRAS
11419,2,KRAS
11420,1,EGFR
11421,1,EGFR
11422,2,KRAS
11423,2,KRAS
11424,1,EGFR
11425,0,ALK
11426,3,Triple-Negative
11427,1,EGFR
11428,1,EGFR
11429,2,KRAS
11430,1,EGFR
11431,3,Triple-Negative
11432,0,ALK
11433,2,KRAS
11434,1,EGFR
11435,1,EGFR
11436,1,EGFR
11437,1,EGFR
11438,3,Triple-Negative
11439,1,EGFR
11440,2,KRAS
11441,1,EGFR
11442,2,KRAS
11443,3,Triple-Negative
11444,2,KRAS
11445,1,EGFR
11446,1,EGFR
11447,3,Triple-Negative
11448,3,Triple-Negative
11449,3,Triple-Negative
11450,3,Triple-Negative
11451,1,EGFR
11452,1,EGFR
11453,2,KRAS
11454,1,EGFR
11455,1,EGFR
11456,2,KRAS
11457,2,KRAS
11458,1,EGFR
11459,1,EGFR
11460,0,ALK
11461,2,KRAS
11462,1,EGFR
11463,3,Triple-Negative
11464,1,EGFR
11465,1,EGFR
11466,1,EGFR
11467,1,EGFR
11468,1,EGFR
11469,3,Triple-Negative
11470,1,EGFR
11471,1,EGFR
11472,1,EGFR
11473,1,EGFR
11474,3,Triple-Negative
11475,2,KRAS
11476,1,EGFR
11477,3,Triple-Negative
11478,1,EGFR
11479,1,EGFR
11480,1,EGFR
11481,2,KRAS
11482,1,EGFR
11483,1,EGFR
11484,1,EGFR
11485,2,KRAS
11486,1,EGFR
11487,1,EGFR
11488,1,EGFR
11489,1,EGFR
11490,1,EGFR
11491,2,KRAS
11492,1,EGFR
11493,1,EGFR
11494,1,EGFR
11495,1,EGFR
11496,1,EGFR
11497,2,KRAS
11498,2,KRAS
11499,1,EGFR
11500,3,Triple-Negative
11501,1,EGFR
11502,2,KRAS
11503,1,EGFR
11504,3,Triple-Negative
11505,1,EGFR
11506,1,EGFR
11507,2,KRAS
11508,2,KRAS
11509,1,EGFR
11510,2,KRAS
11511,2,KRAS
11512,1,EGFR
11513,1,EGFR
11514,0,ALK
11515,3,Triple-Negative
11516,2,KRAS
11517,2,KRAS
11518,1,EGFR
11519,0,ALK
11520,0,ALK
11521,3,Triple-Negative
11522,1,EGFR
11523,1,EGFR
11524,2,KRAS
11525,1,EGFR
11526,0,ALK
11527,1,EGFR
11528,3,Triple-Negative
11529,3,Triple-Negative
11530,1,EGFR
11531,3,Triple-Negative
11532,2,KRAS
11533,1,EGFR
11534,1,EGFR
11535,3,Triple-Negative
11536,2,KRAS
11537,1,EGFR
11538,1,EGFR
11539,1,EGFR
11540,1,EGFR
11541,2,KRAS
11542,3,Triple-Negative
11543,1,EGFR
11544,2,KRAS
11545,1,EGFR
11546,1,EGFR
11547,1,EGFR
11548,1,EGFR
11549,1,EGFR
11550,2,KRAS
11551,1,EGFR
11552,1,EGFR
11553,1,EGFR
11554,2,KRAS
11555,2,KRAS
11556,1,EGFR
11557,1,EGFR
11558,2,KRAS
11559,1,EGFR
11560,1,EGFR
11561,2,KRAS
11562,3,Triple-Negative
11563,1,EGFR
11564,1,EGFR
11565,2,KRAS
11566,1,EGFR
11567,2,KRAS
11568,0,ALK
11569,3,Triple-Negative
11570,3,Triple-Negative
11571,2,KRAS
11572,1,EGFR
11573,3,Triple-Negative
11574,2,KRAS
11575,0,ALK
11576,1,EGFR
11577,2,KRAS
11578,3,Triple-Negative
11579,1,EGFR
11580,1,EGFR
11581,1,EGFR
11582,1,EGFR
11583,1,EGFR
11584,3,Triple-Negative
11585,1,EGFR
11586,1,EGFR
11587,3,Triple-Negative
11588,1,EGFR
11589,1,EGFR
11590,1,EGFR
11591,1,EGFR
11592,2,KRAS
11593,1,EGFR
11594,1,EGFR
11595,3,Triple-Negative
11596,2,KRAS
11597,1,EGFR
11598,1,EGFR
11599,2,KRAS
11600,0,ALK
11601,1,EGFR
11602,1,EGFR
11603,2,KRAS
11604,3,Triple-Negative
11605,2,KRAS
11606,3,Triple-Negative
11607,1,EGFR
11608,2,KRAS
11609,0,ALK
11610,2,KRAS
11611,2,KRAS
11612,2,KRAS
11613,2,KRAS
11614,3,Triple-Negative
11615,0,ALK
11616,1,EGFR
11617,3,Triple-Negative
11618,1,EGFR
11619,3,Triple-Negative
11620,2,KRAS
11621,1,EGFR
11622,3,Triple-Negative
11623,1,EGFR
11624,1,EGFR
11625,1,EGFR
11626,1,EGFR
11627,2,KRAS
11628,1,EGFR
11629,1,EGFR
11630,2,KRAS
11631,1,EGFR
11632,1,EGFR
11633,3,Triple-Negative
11634,1,EGFR
11635,1,EGFR
11636,1,EGFR
11637,1,EGFR
11638,3,Triple-Negative
11639,2,KRAS
11640,2,KRAS
11641,2,KRAS
11642,1,EGFR
11643,3,Triple-Negative
11644,1,EGFR
11645,1,EGFR
11646,2,KRAS
11647,1,EGFR
11648,3,Triple-Negative
11649,1,EGFR
11650,2,KRAS
11651,2,KRAS
11652,3,Triple-Negative
11653,1,EGFR
11654,1,EGFR
11655,3,Triple-Negative
11656,2,KRAS
11657,1,EGFR
11658,1,EGFR
11659,2,KRAS
11660,1,EGFR
11661,1,EGFR
11662,1,EGFR
11663,2,KRAS
11664,1,EGFR
11665,1,EGFR
11666,3,Triple-Negative
11667,2,KRAS
11668,2,KRAS
11669,1,EGFR
11670,2,KRAS
11671,1,EGFR
11672,1,EGFR
11673,1,EGFR
11674,2,KRAS
11675,1,EGFR
11676,2,KRAS
11677,3,Triple-Negative
11678,3,Triple-Negative
11679,1,EGFR
11680,2,KRAS
11681,1,EGFR
11682,2,KRAS
11683,2,KRAS
11684,1,EGFR
11685,1,EGFR
11686,2,KRAS
11687,2,KRAS
11688,1,EGFR
11689,1,EGFR
11690,2,KRAS
11691,1,EGFR
11692,1,EGFR
11693,2,KRAS
11694,1,EGFR
11695,2,KRAS
11696,2,KRAS
11697,0,ALK
11698,2,KRAS
11699,3,Triple-Negative
11700,2,KRAS
11701,1,EGFR
11702,1,EGFR
11703,1,EGFR
11704,2,KRAS
11705,1,EGFR
11706,2,KRAS
11707,1,EGFR
11708,3,Triple-Negative
11709,2,KRAS
11710,2,KRAS
11711,1,EGFR
11712,1,EGFR
11713,3,Triple-Negative
11714,2,KRAS
11715,0,ALK
11716,1,EGFR
11717,2,KRAS
11718,2,KRAS
11719,2,KRAS
11720,1,EGFR
11721,2,KRAS
11722,1,EGFR
11723,3,Triple-Negative
11724,1,EGFR
11725,2,KRAS
11726,3,Triple-Negative
11727,3,Triple-Negative
11728,1,EGFR
11729,2,KRAS
11730,1,EGFR
11731,2,KRAS
11732,2,KRAS
11733,2,KRAS
11734,2,KRAS
11735,0,ALK
11736,1,EGFR
11737,1,EGFR
11738,1,EGFR
11739,3,Triple-Negative
11740,3,Triple-Negative
11741,2,KRAS
11742,2,KRAS
11743,1,EGFR
11744,3,Triple-Negative
11745,1,EGFR
11746,1,EGFR
11747,1,EGFR
11748,2,KRAS
11749,1,EGFR
11750,1,EGFR
11751,1,EGFR
11752,1,EGFR
11753,2,KRAS
11754,1,EGFR
11755,2,KRAS
11756,2,KRAS
11757,1,EGFR
11758,1,EGFR
11759,2,KRAS
11760,2,KRAS
11761,2,KRAS
11762,1,EGFR
11763,0,ALK
11764,3,Triple-Negative
11765,3,Triple-Negative
11766,0,ALK
11767,1,EGFR
11768,1,EGFR
11769,3,Triple-Negative
11770,2,KRAS
11771,1,EGFR
11772,1,EGFR
11773,3,Triple-Negative
11774,1,EGFR
11775,1,EGFR
11776,3,Triple-Negative
11777,1,EGFR
11778,2,KRAS
11779,3,Triple-Negative
11780,1,EGFR
11781,2,KRAS
11782,3,Triple-Negative
11783,1,EGFR
11784,2,KRAS
11785,2,KRAS
11786,1,EGFR
11787,1,EGFR
11788,1,EGFR
11789,2,KRAS
11790,1,EGFR
11791,1,EGFR
11792,1,EGFR
11793,0,ALK
11794,2,KRAS
11795,3,Triple-Negative
11796,3,Triple-Negative
11797,3,Triple-Negative
11798,1,EGFR
11799,1,EGFR
11800,1,EGFR
11801,1,EGFR
11802,3,Triple-Negative
11803,2,KRAS
11804,2,KRAS
11805,1,EGFR
11806,3,Triple-Negative
11807,2,KRAS
11808,2,KRAS
11809,3,Triple-Negative
11810,1,EGFR
11811,2,KRAS
11812,1,EGFR
11813,1,EGFR
11814,3,Triple-Negative
11815,1,EGFR
11816,1,EGFR
11817,2,KRAS
11818,1,EGFR
11819,3,Triple-Negative
11820,1,EGFR
11821,1,EGFR
11822,1,EGFR
11823,3,Triple-Negative
11824,2,KRAS
11825,2,KRAS
11826,2,KRAS
11827,2,KRAS
11828,3,Triple-Negative
11829,2,KRAS
11830,2,KRAS
11831,1,EGFR
11832,1,EGFR
11833,3,Triple-Negative
11834,2,KRAS
11835,3,Triple-Negative
11836,1,EGFR
11837,2,KRAS
11838,1,EGFR
11839,2,KRAS
11840,1,EGFR
11841,1,EGFR
11842,2,KRAS
11843,1,EGFR
11844,3,Triple-Negative
11845,2,KRAS
11846,1,EGFR
11847,1,EGFR
11848,0,ALK
11849,1,EGFR
11850,1,EGFR
11851,0,ALK
11852,2,KRAS
11853,0,ALK
11854,2,KRAS
11855,2,KRAS
11856,1,EGFR
11857,1,EGFR
11858,1,EGFR
11859,2,KRAS
11860,2,KRAS
11861,1,EGFR
11862,1,EGFR
11863,1,EGFR
11864,1,EGFR
11865,2,KRAS
11866,2,KRAS
11867,3,Triple-Negative
11868,1,EGFR
11869,1,EGFR
11870,2,KRAS
11871,0,ALK
11872,1,EGFR
11873,2,KRAS
11874,2,KRAS
11875,3,Triple-Negative
11876,1,EGFR
11877,3,Triple-Negative
11878,3,Triple-Negative
11879,2,KRAS
11880,1,EGFR
11881,1,EGFR
11882,1,EGFR
11883,2,KRAS
11884,1,EGFR
11885,2,KRAS
11886,1,EGFR
11887,0,ALK
11888,2,KRAS
11889,1,EGFR
11890,3,Triple-Negative
11891,2,KRAS
11892,2,KRAS
11893,2,KRAS
11894,1,EGFR
11895,2,KRAS
11896,2,KRAS
11897,1,EGFR
11898,1,EGFR
11899,1,EGFR
11900,3,Triple-Negative
11901,3,Triple-Negative
11902,2,KRAS
11903,1,EGFR
11904,2,KRAS
11905,1,EGFR
11906,3,Triple-Negative
11907,2,KRAS
11908,1,EGFR
11909,2,KRAS
11910,1,EGFR
11911,1,EGFR
11912,2,KRAS
11913,3,Triple-Negative
11914,2,KRAS
11915,1,EGFR
11916,3,Triple-Negative
11917,1,EGFR
11918,3,Triple-Negative
11919,2,KRAS
11920,3,Triple-Negative
11921,2,KRAS
11922,1,EGFR
11923,1,EGFR
11924,2,KRAS
11925,3,Triple-Negative
11926,3,Triple-Negative
11927,1,EGFR
11928,2,KRAS
11929,2,KRAS
11930,2,KRAS
11931,1,EGFR
11932,3,Triple-Negative
11933,1,EGFR
11934,2,KRAS
11935,1,EGFR
11936,2,KRAS
11937,1,EGFR
11938,1,EGFR
11939,1,EGFR
11940,0,ALK
11941,2,KRAS
11942,1,EGFR
11943,1,EGFR
11944,0,ALK
11945,1,EGFR
11946,2,KRAS
11947,1,EGFR
11948,0,ALK
11949,1,EGFR
11950,2,KRAS
11951,0,ALK
11952,2,KRAS
11953,2,KRAS
11954,1,EGFR
11955,1,EGFR
11956,1,EGFR
11957,3,Triple-Negative
11958,3,Triple-Negative
11959,1,EGFR
11960,1,EGFR
11961,2,KRAS
11962,2,KRAS
11963,2,KRAS
11964,3,Triple-Negative
11965,2,KRAS
11966,0,ALK
11967,1,EGFR
11968,1,EGFR
11969,2,KRAS
11970,2,KRAS
11971,1,EGFR
11972,1,EGFR
11973,1,EGFR
11974,1,EGFR
11975,1,EGFR
11976,1,EGFR
11977,1,EGFR
11978,3,Triple-Negative
11979,3,Triple-Negative
11980,0,ALK
11981,1,EGFR
11982,3,Triple-Negative
11983,1,EGFR
11984,3,Triple-Negative
11985,3,Triple-Negative
11986,2,KRAS
11987,2,KRAS
11988,2,KRAS
11989,1,EGFR
11990,2,KRAS
11991,1,EGFR
11992,1,EGFR
11993,1,EGFR
11994,2,KRAS
11995,2,KRAS
11996,1,EGFR
11997,1,EGFR
11998,3,Triple-Negative
11999,3,Triple-Negative
12000,3,Triple-Negative
12001,3,Triple-Negative
12002,3,Triple-Negative
12003,1,EGFR
12004,1,EGFR
12005,2,KRAS
12006,2,KRAS
12007,2,KRAS
12008,1,EGFR
12009,1,EGFR
12010,3,Triple-Negative
12011,1,EGFR
12012,1,EGFR
12013,2,KRAS
12014,2,KRAS
12015,1,EGFR
12016,1,EGFR
12017,1,EGFR
12018,2,KRAS
12019,2,KRAS
12020,3,Triple-Negative
12021,2,KRAS
12022,1,EGFR
12023,3,Triple-Negative
12024,1,EGFR
12025,1,EGFR
12026,2,KRAS
12027,1,EGFR
12028,1,EGFR
12029,2,KRAS
12030,2,KRAS
12031,3,Triple-Negative
12032,2,KRAS
12033,0,ALK
12034,3,Triple-Negative
12035,1,EGFR
12036,3,Triple-Negative
12037,2,KRAS
12038,1,EGFR
12039,2,KRAS
12040,1,EGFR
12041,2,KRAS
12042,1,EGFR
12043,1,EGFR
12044,1,EGFR
12045,2,KRAS
12046,2,KRAS
12047,3,Triple-Negative
12048,3,Triple-Negative
12049,1,EGFR
12050,0,ALK
12051,1,EGFR
12052,1,EGFR
12053,2,KRAS
12054,2,KRAS
12055,1,EGFR
12056,2,KRAS
12057,2,KRAS
12058,1,EGFR
12059,2,KRAS
12060,3,Triple-Negative
12061,2,KRAS
12062,2,KRAS
12063,2,KRAS
12064,1,EGFR
12065,2,KRAS
12066,1,EGFR
12067,1,EGFR
12068,0,ALK
12069,2,KRAS
12070,1,EGFR
12071,1,EGFR
12072,2,KRAS
12073,2,KRAS
12074,1,EGFR
12075,2,KRAS
12076,3,Triple-Negative
12077,1,EGFR
12078,1,EGFR
12079,1,EGFR
12080,1,EGFR
12081,1,EGFR
12082,2,KRAS
12083,1,EGFR
12084,1,EGFR
12085,2,KRAS
12086,1,EGFR
12087,1,EGFR
12088,0,ALK
12089,1,EGFR
12090,3,Triple-Negative
12091,1,EGFR
12092,1,EGFR
12093,1,EGFR
12094,1,EGFR
12095,2,KRAS
12096,2,KRAS
12097,1,EGFR
12098,2,KRAS
12099,1,EGFR
12100,1,EGFR
12101,1,EGFR
12102,2,KRAS
12103,2,KRAS
12104,1,EGFR
12105,1,EGFR
12106,1,EGFR
12107,2,KRAS
12108,1,EGFR
12109,1,EGFR
12110,2,KRAS
12111,2,KRAS
12112,2,KRAS
12113,2,KRAS
12114,1,EGFR
12115,0,ALK
12116,2,KRAS
12117,3,Triple-Negative
12118,3,Triple-Negative
12119,2,KRAS
12120,2,KRAS
12121,1,EGFR
12122,1,EGFR
12123,2,KRAS
12124,2,KRAS
12125,1,EGFR
12126,1,EGFR
12127,3,Triple-Negative
12128,2,KRAS
12129,2,KRAS
12130,0,ALK
12131,2,KRAS
12132,1,EGFR
12133,3,Triple-Negative
12134,2,KRAS
12135,1,EGFR
12136,1,EGFR
12137,2,KRAS
12138,2,KRAS
12139,2,KRAS
12140,3,Triple-Negative
12141,2,KRAS
12142,2,KRAS
12143,1,EGFR
12144,1,EGFR
12145,3,Triple-Negative
12146,1,EGFR
12147,2,KRAS
12148,1,EGFR
12149,2,KRAS
12150,1,EGFR
12151,1,EGFR
12152,1,EGFR
12153,1,EGFR
12154,1,EGFR
12155,1,EGFR
12156,3,Triple-Negative
12157,1,EGFR
12158,2,KRAS
12159,1,EGFR
12160,3,Triple-Negative
12161,2,KRAS
12162,3,Triple-Negative
12163,1,EGFR
12164,0,ALK
12165,2,KRAS
12166,2,KRAS
12167,1,EGFR
12168,1,EGFR
12169,1,EGFR
12170,1,EGFR
12171,3,Triple-Negative
12172,1,EGFR
12173,2,KRAS
12174,2,KRAS
12175,1,EGFR
12176,1,EGFR
12177,1,EGFR
12178,2,KRAS
12179,3,Triple-Negative
12180,1,EGFR
12181,1,EGFR
12182,2,KRAS
12183,1,EGFR
12184,2,KRAS
12185,1,EGFR
12186,1,EGFR
12187,2,KRAS
12188,1,EGFR
12189,2,KRAS
12190,1,EGFR
12191,1,EGFR
12192,1,EGFR
12193,2,KRAS
12194,2,KRAS
12195,3,Triple-Negative
12196,2,KRAS
12197,2,KRAS
12198,1,EGFR
12199,1,EGFR
12200,2,KRAS
12201,1,EGFR
12202,1,EGFR
12203,1,EGFR
12204,1,EGFR
12205,2,KRAS
12206,2,KRAS
12207,3,Triple-Negative
12208,3,Triple-Negative
12209,1,EGFR
12210,2,KRAS
12211,1,EGFR
12212,3,Triple-Negative
12213,2,KRAS
12214,1,EGFR
12215,2,KRAS
12216,3,Triple-Negative
12217,1,EGFR
12218,1,EGFR
12219,2,KRAS
12220,1,EGFR
12221,1,EGFR
12222,1,EGFR
12223,3,Triple-Negative
12224,1,EGFR
12225,2,KRAS
12226,1,EGFR
12227,2,KRAS
12228,1,EGFR
12229,2,KRAS
12230,3,Triple-Negative
12231,0,ALK
12232,2,KRAS
12233,1,EGFR
12234,2,KRAS
12235,3,Triple-Negative
12236,1,EGFR
12237,1,EGFR
12238,1,EGFR
12239,3,Triple-Negative
12240,2,KRAS
12241,3,Triple-Negative
12242,1,EGFR
12243,2,KRAS
12244,3,Triple-Negative
12245,2,KRAS
12246,1,EGFR
12247,2,KRAS
12248,0,ALK
12249,2,KRAS
12250,2,KRAS
12251,2,KRAS
12252,1,EGFR
12253,2,KRAS
12254,2,KRAS
12255,2,KRAS
12256,1,EGFR
12257,3,Triple-Negative
12258,3,Triple-Negative
12259,2,KRAS
12260,1,EGFR
12261,1,EGFR
12262,1,EGFR
12263,1,EGFR
12264,1,EGFR
12265,1,EGFR
12266,2,KRAS
12267,1,EGFR
12268,1,EGFR
12269,1,EGFR
12270,3,Triple-Negative
12271,3,Triple-Negative
12272,1,EGFR
12273,2,KRAS
12274,3,Triple-Negative
12275,1,EGFR
12276,1,EGFR
12277,2,KRAS
12278,1,EGFR
12279,1,EGFR
12280,3,Triple-Negative
12281,1,EGFR
12282,2,KRAS
12283,0,ALK
12284,2,KRAS
12285,3,Triple-Negative
12286,1,EGFR
12287,1,EGFR
12288,3,Triple-Negative
